assignment_id,split,protocol_id,seed,partition_key,prompt_sha256,is_reserve,matrix_id,hc_id,hd_id,ot_id
CBV15C-0540,Reserve,CB12_PARTITION_V1,12026,a372ca70e31ed281d24ccad4eb9c89fa498d012f627fa31cd1c29fa93aac477d,eb1495c9e7133c82350eeef730d2256756ec1327823395ae2635719d3022b509,True,V15C-HC7-HD5-OT8,HC7,HD5,OT8
CBV15C-0541,Reserve,CB12_PARTITION_V1,12026,df393938c32d9975f41265452c61f7f9c0c70a79fbf9ab4d80c10d73e4de1151,52c05935c0fb9e1c677376b37fac175ca4893cc57505cdf0295116f904df93f4,True,V15C-HC1-HD1-OT5,HC1,HD1,OT5
CBV15C-0542,Reserve,CB12_PARTITION_V1,12026,f0d85e28d0cc905726d7db036aff486e0e5f3c0e8383a6de05ba10d9821302ac,1cf43262b2d34a0b61599b1acb49b75e96af4212fe2af7a2f3e80e12f1e54494,True,V15C-HC9-HD7-OT11,HC9,HD7,OT11
CBV15C-0543,Reserve,CB12_PARTITION_V1,12026,0ef835adf9d8648ccdde79dcf0192b696f9b4f22aba8230f6f089ca1813c7b1f,14a4d73f87eabef07eb7132e3a2f918ab9ad1c0fbcdcff7216ac1a99b2f6e62a,True,V15C-HC4-HD3-OT14,HC4,HD3,OT14
CBV15C-0544,Reserve,CB12_PARTITION_V1,12026,b72a764f55253c02e050552084400b22ed9d8dec86946e05d5198d02dda58dcc,8591ded3b045140d5ae84b0884d251d61b484758e1a038c35d8898fcfa784b1b,True,V15C-HC3-HD8-OT2,HC3,HD8,OT2
CBV15C-0545,Reserve,CB12_PARTITION_V1,12026,961f73338cdaabc759cfb029e9a6f3eb9909b9c00b6bb779eec172498375b4b0,56a678c1b98094ded701ae5676c2e0d4a70c0ce57f04d29636aa192adf283554,True,V15C-HC5-HD1-OT8,HC5,HD1,OT8
CBV15C-0546,Reserve,CB12_PARTITION_V1,12026,9910df8c344ee44574394286f67b87751388f77c9b8d6b48212871e7e25a99fe,b26a1e7f8534da206cecf8380b09c0abe8e28f53f7afd8adc407363bd2cb5c78,True,V15C-HC2-HD4-OT3,HC2,HD4,OT3
CBV15C-0547,Reserve,CB12_PARTITION_V1,12026,f6408bbd7443db965d24ccb8c04c5c9e748173cdec6941a233f9496240be7df0,c2449780b71433f51b0befd560be463ee31e5710a2cb3210aafa8d37037c07e0,True,V15C-HC6-HD2-OT6,HC6,HD2,OT6
CBV15C-0548,Reserve,CB12_PARTITION_V1,12026,1cf3af4086ed9f0c8749ff51b41888e565270e8e2a667a2eac9b669afb020f5b,c4dfd949706e68af14a5a980b6341cd2174f1575fb90434a605095ff06865c68,True,V15C-HC3-HD3-OT3,HC3,HD3,OT3
CBV15C-0549,Reserve,CB12_PARTITION_V1,12026,af3cdb42b5a4cf2e0a9f5dd56bbac51729240861f55882bd9f5c4e86a5f39609,aeae154ae2e66e23ad8be91ba882f3786371df62e39002153f91a1efc181e48f,True,V15C-HC8-HD6-OT12,HC8,HD6,OT12
CBV15C-0550,Reserve,CB12_PARTITION_V1,12026,ef30be3ffe4dab3344479cac4f141116d7998f7dd955370ec12d87497a5ef2a7,d31f3dc1d1548036df421757ea5498adbdc08d10fa6ce5c7eed1a54acd97f6db,True,V15C-HC7-HD5-OT8,HC7,HD5,OT8
CBV15C-0552,Reserve,CB12_PARTITION_V1,12026,a36f80761d7c94ede31b2494c122b53b13c9e125a94ae307c992a9f65495d14e,c98dd03ff0da2737717fe086f0afe8cb52467a568ec516588b6376eca06188c7,True,V15C-HC5-HD4-OT15,HC5,HD4,OT15
CBV15C-0553,Reserve,CB12_PARTITION_V1,12026,94dcb4ab10cfeaa643ff8a30c2de354ff391d45bd1cf6c74ab9b0db1a029b30e,4305d5698f963c97b55e59d07e68b9654e8e6e8a4e007219fcea55889474a53c,True,V15C-HC6-HD1-OT8,HC6,HD1,OT8
CBV15C-0554,Reserve,CB12_PARTITION_V1,12026,a024e6bd3a24a1c12ee9b63b4901420c4dbbb278e8779e2be5653a0c77d65dee,c9560ca85987a57ebfa26f28c221ccf3f09f7c65247c2027e418d0858c42c4ec,True,V15C-HC3-HD2-OT6,HC3,HD2,OT6
CBV15C-0555,Reserve,CB12_PARTITION_V1,12026,848dbbcc38e9e3c463e8ac831cd4b22ecfde114b20a2c8b32bdb85074e0e2e8e,5b8f5fbf9ab8afd3683ec1362022457442b3d6ba54a2508aaff9ae99e8cd151b,True,V15C-HC4-HD8-OT6,HC4,HD8,OT6
CBV15C-0556,Reserve,CB12_PARTITION_V1,12026,2f754513e5d888b104d3f20f1377a746045b0eb7fc11d1af0ae17dbca7e4db70,b9969333e11eaa44f1af24533ec3b2a9c1e31217419cf34d12fbc8d56530f6d5,True,V15C-HC9-HD7-OT8,HC9,HD7,OT8
CBV15C-0557,Reserve,CB12_PARTITION_V1,12026,e4573c719dac52fa78aad121fa3dee5bd0dd99ca60e720923907f3f2a77c4efd,a1ebdd8cc875551ee3be3c37890ce4db27c5985c4604c6f0c61be3c961b29721,True,V15C-HC2-HD3-OT4,HC2,HD3,OT4
CBV15C-0558,Reserve,CB12_PARTITION_V1,12026,5c3b307b501da470d7d9c92dcb525c71d6728165fe7c07c57759fdfe05124c8d,c53f7eb33a39bbf5713cfd571633cc38ef3c0ae21f228fa4af0ed33ee97048eb,True,V15C-HC5-HD4-OT6,HC5,HD4,OT6
CBV15C-0559,Reserve,CB12_PARTITION_V1,12026,5a988bd89fd8d196fc2f7e961d46fbd648f819e5cab4fc6e46023dbc6118415c,a65fe3b4a442df5e146e6bd8d51add1bc0089ddc3cba96cc075a33421ed4f3ba,True,V15C-HC7-HD6-OT6,HC7,HD6,OT6
CBV15C-0560,Reserve,CB12_PARTITION_V1,12026,488190ef265180a07b5cc166f6381a332a1f6ddfe0de257b9165b6794b646c71,9f0996fb26ba302f4f27f35c22715ef737b20258b7d2b124cf7dec5d44ebd899,True,V15C-HC8-HD1-OT5,HC8,HD1,OT5
CBV15C-0561,Reserve,CB12_PARTITION_V1,12026,b129926c995949b0cc3c454ee8a0f0ba2e4f2de5b43f962f0ce70cc86fc95549,6f4f0ae469c9d97464f1dfcb3ea083053bd1b7776e6668db2db96f9927ab2b9f,True,V15C-HC1-HD2-OT5,HC1,HD2,OT5
CBV15C-0562,Reserve,CB12_PARTITION_V1,12026,ebf39e4c6e85713087df80be72d795133110669cd69fd684d4cde84aad0af254,e9fb627f31ed8012333297585a234d7a48f28b3294ad4b5ad22e1e3acda3dcd8,True,V15C-HC3-HD3-OT6,HC3,HD3,OT6
